VR_NUMBER,LATITUDE,LONGITUDE,POSITION_UTC_DATE
106509,44.95672,-65.8536,2018-05-30 07:00:00
18107,44.96481,-65.82791,2018-05-30 07:00:00
107994,44.9808,-65.73098999999999,2018-05-30 07:00:00
5660,44.993919999999996,-65.45595,2018-05-30 07:00:00
105953,45.00405,-65.71239,2018-05-30 07:00:00
103682,45.01442,-65.56573,2018-05-30 07:00:00
130005,45.02617,-65.61646999999999,2018-05-30 07:00:00
108177,45.031242,-65.690947,2018-05-30 07:00:00
108065,45.053987,-66.798592,2018-05-30 07:00:00
107553,45.06783,-58.92144,2018-05-30 07:00:00
19636,45.09925,-65.47249,2018-05-30 07:00:00
105877,45.229549999999996,-65.19904,2018-05-30 07:00:00
102680,45.33895,-60.99693,2018-05-30 07:00:00
108358,45.339031,-60.995494,2018-05-30 07:00:00
138113,45.339287999999996,-60.997811,2018-05-30 07:00:00
104252,45.39357,-65.39874,2018-05-30 07:00:00
108372,45.40761,-60.743649999999995,2018-05-30 07:00:00
108233,45.582189,-60.740319,2018-05-30 07:00:00
108029,45.58237,-60.74023,2018-05-30 07:00:00
108379,45.67013,-60.34258,2018-05-30 07:00:00
104917,45.717200000000005,-60.245169999999995,2018-05-30 07:00:00
106683,45.9204,-59.96789,2018-05-30 07:00:00
105904,46.195809999999994,-59.950979999999994,2018-05-30 07:00:00
107773,46.196369999999995,-59.95034,2018-05-30 07:00:00
130029,46.19754,-59.94898,2018-05-30 07:00:00
106623,46.20636,-60.2481,2018-05-30 07:00:00
108176,46.628479999999996,-60.415789999999994,2018-05-30 07:00:00
4031,41.90226,-66.71515,2018-05-30 07:00:01
106604,42.067209999999996,-66.68961,2018-05-30 07:00:01
137828,43.32244,-67.52901,2018-05-30 07:00:01
108125,43.428697,-65.948525,2018-05-30 07:00:01
103210,43.548069999999996,-64.06935,2018-05-30 07:00:01
106311,43.617353,-65.78647699999999,2018-05-30 07:00:01
108193,43.724554999999995,-65.84123699999999,2018-05-30 07:00:01
152320,44.04154,-64.71609,2018-05-30 07:00:01
104994,44.088134,-63.296872,2018-05-30 07:00:01
105912,44.21364,-64.23788,2018-05-30 07:00:01
102339,44.474115,-60.044318,2018-05-30 07:00:01
107392,44.475449999999995,-63.597429999999996,2018-05-30 07:00:01
100247,44.477891,-63.600111999999996,2018-05-30 07:00:01
7488,44.73656,-62.8309,2018-05-30 07:00:01
108345,44.7622,-66.74866,2018-05-30 07:00:01
105716,44.943694,-66.920214,2018-05-30 07:00:01
108148,44.944209,-66.92004299999999,2018-05-30 07:00:01
107202,44.949259999999995,-65.26550999999999,2018-05-30 07:00:01
103677,44.961118,-65.714551,2018-05-30 07:00:01
2712,44.97643,-65.54749,2018-05-30 07:00:01
